id,name,location,state,phone,hookups,accommodations,pricePerNight,horseFeePerNight,maxRigLength,stallCount,paddockCount,hasWashRack,hasDumpStation,hasWifi,hasBathhouse,pullThroughAvailable,description,verified,notes
layover-6065487,Along for the Ride,"Guyton, GA",GA,912-531-9434,30A,Stalls|Corrals|Trails,0.0,0.0,60,0,0,False,False,False,False,False,"Horse layover facility. Call to verify availability, amenities, and pricing before arrival.",,
layover-4964437,Anthem Ranch,"Buena Vista, GA",GA,321-274-2044,30A,Stalls|Corrals|Trails,0.0,0.0,60,0,0,False,False,False,False,False,"Horse layover facility. Call to verify availability, amenities, and pricing before arrival.",,
layover-4792058,"B&G Stables, Inc.","Madison, GA",GA,706-818-2938,30A,Stalls|Corrals|Trails,0.0,0.0,60,0,0,False,False,False,False,False,"Horse layover facility. Call to verify availability, amenities, and pricing before arrival.",,
ridb-240239,Blue Ridge Ranger District,GA,GA,,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"The Blue Ridge Ranger District is the central part of the Chattahoochee National Forest. The district office is on the north side of US Highway 76, 1.5 miles west of the intersection of US 76 and US 19 in the town of Blairesville, GA.Recreation Activity Overview",,
ridb-251870,COOPER BRANCH No 2 DAY USE AREA (GA),"Catersville, GA",GA,678-721-6700,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"Overview
Cooper Branch #2 Day Use Area is situated on Allatoona Lake on a portion of the Etowah River, which is a tributary of the Coosa River.  The serene lake and peaceful surroundings offer visitors a relaxing getaway from the nearby city of Atlanta, just 35 miles south.  Visitors enjoy a variety of outdoor activities including water sports, picnicking, hiking, hunting and viewing wildlife.Recreation
Various water sports, boating, fishing, canoeing, kayaking, and paddle boarding are popular activities on the 11-mile long Allatoona Lake.  The 270 miles of shoreline provides great opportunities for picnicking, hiking, hunting and relaxing.Facilities
Cooper Branch #2 Day Use Area has an open shelter with six picnic tables under the shelter providing a maximum seating capacity of 50 people.  There are also electrical outlets inside the shelter.  A large covered grill area is located adjacent to the shelter.  A horseshoe pit is located 25 feet from the shelter; however, shelter users must provide horseshoes.  A restoom is located 75 yards from the shelter.Natural Features
The rolling hills around Allatoona Lake are thickly forested with lush oak, maple, blackgum, dogwood, magnolia, hickory and the occasional pine tree.  Ferns and honeysuckle bushes make up the understory.  The dense hardwood forests are home to raccoons, opossum, bobcats, red and gray fox, white tail deer, squirrels, and chipmunks.  From time to time, visitors spot black bears roaming the area.
Nearby Attractions
The downtown Catersville's Historic District and Booth Western Art Museum is approximately 8 miles; Etowah Indian Mounds is approximately 10 miles; and Tellus Science Museum and Lakepoint Sport Complex are approximately 11 miles from Cooper Branch #2 Day Use Area.Charges & Cancellations
Change and Cancellation Policies and Fees
Overnight and Day Use Facilities: To ensure fairness, reservation arrival or departure dates may not be changed beyond the booking window until 18 days after booking t",,
ridb-251866,COOPER'S FURNACE DAY USE AREA (GA),"Catersville, GA",GA,678-721-6700,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"Overview
Cooper's Furnace Day Use Area is situated on the Etowah River, a tributary of the Coosa River.  This Day Use Area is downstream of the dam which impounds Allatoona Lake.  The river and peaceful surroundings offer a relaxing getaway from the nearby city of Atlanta, just 35 miles south.  Visitors enjoy various water sports, hiking, hunting and viewing wildlife.Recreation
Fishing, canoeing, and kayaking are popular activities along the Etowah River.Facilities
Cooper's Furnace Day Use Area has two open shelters which both have a seating capacity of 60 people maximum.  Shelter B is the first one on the right when entering the park.  Shelter A is the second shelter on the right when entering the park.  A restroom is within walking distance from both shelters.  A horseshoe pit and volleyball court are adjacent to both shelters.  A playground is located between the two shelters.  Horseshoes and volleyball can be loaned out by the onsite Park Hosts.  An iron furnace from the 1800s is also within the park.  In addition, a system of hiking trails can be accessed from the Cooper's Furnace Day Use Area.Natural Features
The rolling hills around Allatoona Lake are thickly forested with lush oak, maple, blackgum, dogwood, magnolia, hickory and the occasional pine tree.  Ferns and honeysuckle bushes make up the understory.  The dense hardwood forests are home to raccoons, opossum, bobcats, red and gray fox, white tail deer, squirrels, and chipmunks.  From time to time, visitors even spot black bears roaming the area.
Nearby Attractions
The City of Cartersville is nearby, offering the Tellus Science Museum, Etowah Indian Mounds, and Booth Western Art Museum.  The City of Emerson is home to the Lakepoint Sports Complex.  Kennesaw Mountain National Battlefield is located in Kennesaw; White Water Park is in Marietta, and the Georgia Aquarium is located in Atlanta.Charges & Cancellations
Change and Cancellation Policies and Fees
Overnight and Day Use Facilities: To ensure fairne",,
layover-4633966,Cedar Rock Farm,"Thomson, GA",GA,706-831-6564,30A,Stalls|Corrals|Trails,0.0,0.0,60,0,0,False,False,False,False,False,"Horse layover facility. Call to verify availability, amenities, and pricing before arrival.",,
ridb-240213,Chattooga River District,GA,GA,,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"The Chattooga River Ranger District covers 261,035 acres in the northeast part of Georgia. Terrain ranges from the Piedmont in the southern part of the district to Georgia's second highest mountain, Rabun Bald at 4,696 feet above sea level. To the east is the Chattooga Wild and Scenic River. In the central part of the district are Lake Burton, Seed Lake, and Lake Rabun where you'll find the Rabun Beach Campground. In the western part of the district are the headwaters of the Chattahoochee River and the Upper Chattahoochee River Campground. The Appalachian National Scenic Trail passes through the district. There are many waterfalls across the district including the twin waterfalls of Anna Ruby Falls Scenic Area. Take your time exploring the district on this website and feel free to give them a call for more information.Looking southeast from the Dukes Creek Falls recreation area we see Mount Yonah in the distance about 6 miles away.",,
ridb-240189,Conasauga Ranger District,GA,GA,,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"The Conasauga Ranger District covers the western third of the Chattahoochee National Forest. A diverse set of landscapes make up the Conasauga district, from the ridges and valleys west of Interstate 75 to the Cohutta Mountains northeast of Chatsworh, GA. As you'll find in the links below, this part of the forest offers some of the best scenery and outdoor recreational activities in north Georgia.",,
layover-644743,"Copperhill Farm, LLC","Sylvania, GA",GA,912-663-5036,30A,Stalls|Corrals|Trails,0.0,0.0,60,0,0,False,False,False,False,False,"Horse layover facility. Call to verify availability, amenities, and pricing before arrival.",,
ridb-240192,Cottonwood Patch Campground,GA,GA,,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"This hidden gem of a campground is located on the bank of the Conasauga River near the Tennessee/Georgia border.  Iron Mountain trail is accessed directly from the campground.  This simple campground is quite the treat for you and your four-legged friends.  Day-use parking is available for those accessing the trail, but not camping.Photos of campground",,
ridb-240198,Dry Creek Equestrian Trailhead,GA,GA,,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"The Dry Creek Trail system offers 26 miles of hiking, biking, and horseback riding awsomeness. The trailhead provides an accessible horse spur and bathroom facilities. Gravel parking for 30 horse trailer rigs.Dry Creek Trail System Map",,
layover-5849332,E-Bar-W Ranch,"Ashburn, GA",GA,229-566-3095,30A,Stalls|Corrals|Trails,0.0,0.0,60,0,0,False,False,False,False,False,"Horse layover facility. Call to verify availability, amenities, and pricing before arrival.",,
layover-5726059,Friendship Family Farms,"Statesboro, GA",GA,912-667-5271,30A,Stalls|Corrals|Trails,0.0,0.0,60,0,0,False,False,False,False,False,"Horse layover facility. Call to verify availability, amenities, and pricing before arrival.",,
layover-8920717,"Frogcatcher Farm, LLC","Johns Creek, GA",GA,404-626-5137,30A,Stalls|Corrals|Trails,0.0,0.0,60,0,0,False,False,False,False,False,"Horse layover facility. Call to verify availability, amenities, and pricing before arrival.",,
ridb-251868,GALT'S FERRY DAY USE AREA (GA),"Catersville, GA",GA,678-721-6700,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"Overview
Galt's Ferry Day Use Area is situated on Allatoona Lake on the Etowah River, a tributary of the Coosa River. The serene lake and peaceful surroundings offer a relaxing getaway from the nearby city of Atlanta, just 35 miles south. Visitors enjoy various water sports, hiking, hunting and viewing wildlife.Recreation
Boating, fishing, canoeing, kayaking, and swimming are popular activities on the 11-mile long Allatoona Lake. Its 270 miles of shoreline provide great opportunities for picnicking, hiking, hunting and relaxing.Facilities
Galt's Ferry Day Use Area has an open shelter with a maximum seating capacity of 100 people. A restroom is within 50 yards of the shelter. A horseshoe pit is adjacent to the shelter. Horseshoes can be loaned out by onsite Park Attendants. Galt's Ferry has a beach, playground, fishing jetty and boat ramp.Natural Features
The rolling hills around Allatoona Lake are thickly forested with lush oak, maple, blackgum, dogwood, magnolia, hickory and the occasional pine tree. Ferns and honeysuckle bushes make up the understory. The dense hardwood forests are home to raccoons, opossum, bobcats, red and gray fox, white tail deer, squirrels, and chipmunks. From time to time, visitors even spot black bears roaming the area.
Nearby Attractions
The City of Cartersville is nearby, offering the Tellus Science Museum, Etowah Indian Mounds, and Booth Western Art Museum. The City of Emerson is home to Lakepoint Sports Complex. Kennesaw Mountain National Battlefield is located in Kennesaw; White Water Park is in Marietta, and the Georgia Aquarium is located in Atlanta.Charges & Cancellations
Change and Cancellation Policies and Fees
Overnight and Day Use Facilities: To ensure fairness, reservation arrival or departure dates may not be changed beyond the booking window until 18 days after booking the reservation.


Camping / Day Use: A $10.00 service fee will apply if you change or cancel your reservation (including campsites, cabins, lookouts, group fa",,
